10126, 577.5
10127, 87.5
10127, 75.0
10128, 420.0
10128, 28.0
10128, 90.0
10129, 433.5
10130, 108.0
10130, 720.0
10130, 153.9
10131, 490.00000000000006
10131, 440.0
10131, 1428.0
10132, 390.0
10132, 465.0
10132, 135.0
10132, 495.0
10133, 168.0
10133, 2212.8
10133, 319.20000000000005
10134, 116.37500000000001
10135, 63.0
10136, 774.0
10137, 80.0
10137, 120.0
10137, 607.5
10138, 159.60000000000002
10138, 132.0
10139, 460.0
10140, 313.2
10141, 1350.0
10141, 1190.0
10142, 231.0
10142, 99.0
10143, 115.19999999999999
10143, 240.0
10144, 567.0
10144, 108.5
10144, 440.0
10144, 96.0
10145, 76.0
10145, 111.72000000000001
10145, 304.0
10146, 218.0
10146, 54.0
10147, 14.0
10147, 860.0
10147, 370.0
10148, 172.8
10148, 48.0
10148, 618.24
10148, 712.32
10149, 921.0
10149, 504.0
10150, 433.0
10150, 198.0
10150, 36.0
10151, 15.3
10151, 17.0
10152, 342.0
10152, 28.5
10152, 114.0
10153, 352.0
10153, 285.6
10154, 126.0
10154, 117.60000000000001
10154, 17.4
10155, 960.0
10155, 680.0
10155, 600.0
10156, 300.0
10156, 385.0
10156, 180.0
10157, 386.75
10157, 189.0
10157, 446.25
10158, 378.0
10158, 117.60000000000001
10158, 156.0
10158, 90.0
10158, 288.0
10159, 432.0
10159, 200.34000000000003
10160, 24.0
10160, 25.5
10161, 205.79999999999998
10161, 798.0
10161, 117.60000000000001
10162, 62.21999999999999
10162, 8.67
10162, 91.8
10163, 252.0
10163, 72.0
10163, 1104.0
10163, 348.0
10164, 36.0
10165, 540.0
10165, 441.0
10166, 546.0
10166, 224.0
10166, 60.0
10167, 488.7
10167, 220.32
10167, 205.2
10168, 2128.0
10168, 204.8
10168, 300.0
10169, 1146.6000000000001
10169, 130.5
10170, 60.0
10170, 60.0
10170, 216.0
10171, 12.8
10171, 350.0
10172, 51.0
10172, 54.0
10172, 121.5
10173, 860.0
10173, 192.5
10174, 205.2
10174, 430.92
10175, 183.6
10175, 282.625
10175, 1130.5
10176, 84.0
10176, 450.0
10176, 43.5
10176, 150.0
10177, 648.0
10177, 224.0
10177, 105.6
10178, 272.0
10178, 168.0
10178, 210.0
10179, 322.0
10180, 160.0
10180, 180.0
10180, 66.0
10181, 450.0
10181, 1092.0
10182, 220.0
10182, 52.0
10183, 65.1
10183, 88.2
10183, 84.0
10184, 390.0
10184, 64.0
10184, 25.200000000000003
10185, 9.6
10185, 243.2
10185, 112.0
10186, 112.0
10186, 512.0
10186, 180.8
10186, 399.0
10187, 684.0
10187, 364.8
10188, 84.0
10188, 258.75
10189, 351.0
10190, 61.199999999999996
10191, 45.0
10191, 300.0
10192, 228.0
10192, 40.0
10193, 567.0
10193, 3520.0
10193, 78.0
10194, 171.5
10194, 375.0
10195, 3864.0
10195, 126.0
10196, 315.0
10196, 94.5
10196, 4149.0
10197, 18.9
10197, 181.44000000000003
10197, 202.5
10198, 1106.4
10198, 48.0
10198, 468.0
10198, 378.0
10199, 792.0
10199, 280.0
10199, 480.0
10200, 411.59999999999997
10201, 283.5
10201, 243.0
10202, 252.0
10202, 1480.29
10202, 179.55
10203, 840.0
10203, 100.0
10204, 456.75
10204, 157.5
10204, 1425.0
10205, 104.39999999999999
10205, 336.0
10205, 336.0
10205, 850.0
10205, 350.0
10206, 540.0
10206, 384.0
10207, 71.4
10207, 102.0
10207, 285.6
10208, 287.28000000000003
10209, 38.4
10209, 180.0
10209, 70.56
10210, 176.39999999999998
10210, 340.2
10210, 567.0
10210, 146.25
10210, 202.5
10211, 151.2
10211, 240.0
10211, 182.0
10212, 64.0
10212, 223.125
10213, 1844.0
10213, 240.0
10213, 126.0
10214, 25.6
10214, 42.0
10214, 875.0
10214, 252.0
10215, 140.0
10215, 735.3
10216, 270.0
10216, 157.5
10217, 187.6
10217, 231.0
10218, 408.5
10218, 370.5
10219, 302.4
10219, 640.0
10219, 36.0
10220, 76.0
10220, 14.534999999999998
10220, 712.5
10221, 104.0
10221, 192.0
10221, 460.0
10222, 910.0
10222, 1232.0
10223, 27.0
10223, 60.0
10223, 133.0
10224, 116.25
10224, 187.5
10225, 980.0
10225, 120.0
10225, 495.0
10225, 49.0
10225, 573.3
10226, 1675.0
10226, 7620.8
10226, 89.6
10226, 28.559999999999995
10226, 1276.8
10227, 75.6
10227, 211.68
10228, 68.69999999999999
10228, 464.0
10229, 88.2
10229, 7.0
10230, 1080.0
10230, 1040.0
10231, 310.5
10232, 181.0
10232, 280.0
10232, 199.0
10233, 61.199999999999996
10233, 520.0
10234, 65.10000000000001
10234, 687.0
10234, 50.4
10235, 75.0
10235, 283.5
10235, 135.0
10236, 560.0
10236, 718.2
10237, 102.4
10237, 496.8
10237, 38.4
10238, 252.0
10238, 50.4
10238, 140.0
10238, 48.6
10239, 560.0
10240, 808.5
10240, 13.5
10240, 63.0
10240, 630.0
10241, 319.2
10241, 66.5
10241, 760.0
10242, 169.575
10242, 223.125
10242, 170.0
10243, 98.0
10243, 60.0
10244, 144.0
10244, 31.200000000000003
10245, 403.2
10245, 96.0
10246, 180.0
10247, 569.625
10247, 400.0
10247, 472.5
10248, 168.0
10248, 98.0
10248, 121.5
10249, 167.4
10249, 1696.0
10250, 77.0
10250, 1261.4
10250, 214.2
10251, 95.76
10251, 222.3
10251, 336.0
10252, 2462.4
10252, 47.5
10252, 1088.0
10253, 200.0
10253, 604.8000000000001
10253, 640.0
10254, 45.9
10254, 342.71999999999997
10254, 168.0
10255, 304.0
10255, 486.5
10255, 380.0
10255, 1320.0
10256, 393.0
10256, 124.80000000000001
10257, 877.5
10257, 86.4
10257, 156.0
10258, 608.0
10258, 884.0
10258, 122.88000000000002
10259, 80.0
10259, 20.8
10260, 92.4
10260, 780.0
10260, 443.25
10260, 189.0
10261, 160.0
10261, 288.0
10262, 163.2
10262, 360.0
10262, 60.8
10263, 625.5
10263, 100.8
10263, 931.5
10263, 216.0
10264, 532.0
10264, 163.625
10265, 936.0
10265, 240.0
10266, 346.55999999999995
10267, 735.0
10267, 2618.0
10267, 183.6
10268, 990.0
10268, 111.2
10269, 114.0
10269, 528.2
10270, 456.0
10270, 919.9999999999999
10271, 48.0
10272, 388.79999999999995
10272, 400.0
10272, 667.2
10273, 565.44
10273, 142.5
10273, 40.0
10273, 837.9
10273, 451.44
10274, 344.0
10274, 194.6
10275, 41.04
10275, 250.8
10276, 372.0
10276, 48.0
10277, 728.0
10277, 472.79999999999995
10278, 248.0
10278, 660.0
10278, 280.8
10278, 300.0
10279, 351.0
10280, 43.2
10280, 384.0
10280, 186.0
10281, 7.3
10281, 21.6
10281, 57.6
10282, 124.19999999999999
10282, 31.2
10283, 248.0
10283, 131.4
10283, 952.0
10283, 83.4
10284, 394.875
10284, 325.5
10284, 408.0
10284, 42.0
10285, 518.4
10285, 470.4
10285, 754.56
10286, 1440.0
10286, 1576.0
10287, 472.6
10287, 224.0
10287, 122.4
10288, 53.1
10288, 27.0
10289, 240.0
10289, 239.4
10290, 340.0
10290, 1485.0
10290, 240.0
10290, 104.0
10291, 86.4
10291, 334.8
10291, 76.32
10292, 1296.0
10293, 600.0
10293, 36.0
10293, 175.5
10293, 37.2
10294, 259.2
10294, 468.0
10294, 552.0
10294, 571.1999999999999
10294, 37.2
10295, 121.6
10296, 201.60000000000002
10296, 417.0
10296, 432.0
10297, 864.0
10297, 556.0
10298, 608.0
10298, 456.0
10298, 990.0
10298, 591.0
10299, 109.5
10299, 240.0
10300, 408.0
10300, 200.0
10301, 147.0
10301, 608.0
10302, 1248.0
10302, 1019.1999999999999
10302, 441.59999999999997
10303, 529.2
10303, 453.6
10303, 135.0
10304, 480.0
10304, 440.0
10304, 34.4
10305, 1125.0
10305, 2227.5
10305, 388.8
10306, 207.0
10306, 262.0
10306, 29.5
10307, 394.0
10307, 30.0
10308, 28.8
10308, 60.0
10309, 352.0
10309, 600.0
10309, 22.4
10309, 736.0
10309, 51.599999999999994
10310, 139.0
10310, 197.0
10311, 67.19999999999999
10311, 201.6
10312, 145.6
10312, 883.1999999999999
10312, 524.0
10312, 62.0
10313, 182.39999999999998
10314, 921.6
10314, 286.2
10314, 886.5
10315, 156.79999999999998
10315, 360.0
10316, 77.0
10316, 2758.0
10317, 288.0
10318, 154.0
10318, 86.4
10319, 249.6
10319, 509.59999999999997
10319, 432.0
10320, 516.0
10321, 144.0
10322, 112.0
10323, 62.0
10323, 44.8
10323, 57.6
10324, 248.11500000000004
10324, 856.8
10324, 288.0
10324, 1496.0
10324, 2386.8
10325, 120.0
10325, 57.599999999999994
10325, 167.4
10325, 40.0
10325, 1112.0
10326, 422.40000000000003
10326, 249.6
10326, 310.0
10327, 304.0
10327, 672.0
10327, 579.6
10327, 254.4
10328, 396.0
10328, 672.0
10328, 100.0
10329, 69.35
10329, 157.32
10329, 4005.2
10329, 346.55999999999995
10330, 1058.25
10330, 590.75
10331, 88.5
10332, 1600.0
10332, 89.6
10332, 97.28
10333, 186.0
10333, 72.0
10333, 619.2
10334, 44.8
10334, 100.0
10335, 85.11999999999999
10335, 200.0
10335, 122.88000000000002
10335, 1628.1599999999999
10336, 285.12
10337, 288.0
10337, 597.5999999999999
10337, 304.0
10337, 582.4
10337, 695.0
10338, 624.0
10338, 310.5
10339, 176.0
10339, 2074.8
10339, 1103.2
10340, 950.0
10340, 87.78
10340, 1398.4
10341, 16.0
10341, 336.6
10342, 291.8399999999999
10342, 448.0
10342, 486.4
10342, 614.4
10343, 1330.0
10343, 38.0
10343, 216.0
10344, 616.0
10344, 1680.0
10345, 2240.0
10345, 584.0
10345, 100.8
10346, 1010.8800000000001
10346, 608.0
10347, 112.0
10347, 612.0
10347, 58.8
10347, 31.620000000000005
10348, 183.6
10348, 180.0
10349, 141.60000000000002
10350, 175.5
10350, 466.55999999999995
10351, 4005.2
10351, 100.10000000000001
10351, 1133.825
10351, 159.6
10352, 36.0
10352, 100.3
10353, 161.28000000000003
10353, 8432.0
10354, 172.8
10354, 396.0
10355, 90.0
10355, 390.0
10356, 300.0
10356, 230.39999999999998
10356, 576.0
10357, 595.2
10357, 398.4
10357, 174.07999999999998
10358, 34.2
10358, 106.4
10358, 288.8
10359, 739.48
10359, 665.0
10359, 2067.2
10360, 1092.0
10360, 3465.0
10360, 2108.0
10360, 560.0
10360, 165.20000000000002
10361, 699.84
10361, 1346.4
10362, 560.0
10362, 848.0
10362, 141.60000000000002
10363, 200.0
10363, 74.4
10363, 172.8
10364, 864.0
10364, 86.0
10365, 403.20000000000005
10366, 84.0
10366, 52.0
10367, 403.2
10367, 106.2
10367, 252.0
10367, 72.8
10368, 36.0
10368, 425.88
10368, 390.0
10368, 837.9
10369, 1980.0
10369, 410.4
10370, 183.6
10370, 798.0
10370, 136.0
10371, 72.95999999999998
10372, 583.1999999999999
10372, 6324.0
10372, 1428.0
10372, 875.7
10373, 678.4
10373, 688.0
10374, 300.0
10374, 159.0
10375, 279.0
10375, 59.0
10376, 399.0
10377, 618.8
10377, 244.8
10378, 103.19999999999999
10379, 55.44
10379, 505.44
10379, 302.4
10380, 335.34
10380, 471.6
10380, 146.88
10380, 360.0
10381, 112.0
10382, 544.0
10382, 450.0
10382, 1386.0
10382, 120.0
10382, 400.0
10383, 96.0
10383, 195.0
10383, 608.0
10384, 1814.3999999999999
10384, 408.0
10385, 192.0
10385, 435.2
10385, 64.0
10386, 54.0
10386, 112.0
10387, 54.0
10387, 218.39999999999998
10387, 528.0
10387, 258.0
10388, 91.2
10388, 89.6
10388, 1048.0
10389, 396.8
10389, 288.0
10389, 788.0
10389, 360.0
10390, 540.0
10390, 518.4
10390, 432.0
10390, 600.48
10391, 86.39999999999999
10392, 1440.0
10393, 285.0
10393, 585.9000000000001
10393, 58.8
10393, 1307.25
10393, 320.0
10394, 48.0
10394, 394.0
10395, 241.92000000000002
10395, 1650.6
10395, 230.4
10396, 288.0
10396, 1032.0
10396, 583.8000000000001
10397, 68.0
10397, 648.7199999999999
10398, 432.0
10398, 2073.6
10399, 600.0
10399, 516.0
10399, 504.0
10399, 145.6
10400, 2079.0
10400, 504.0
10400, 480.0
10401, 372.59999999999997
10401, 2128.0
10401, 336.0
10401, 1032.0
10402, 432.0
10402, 2281.5
10403, 248.11500000000004
10403, 606.9
10404, 709.65
10404, 425.6
10404, 456.0
10405, 400.0
10406, 144.0
10406, 216.0
10406, 1375.92
10406, 68.4
10406, 26.459999999999997
10407, 504.0
10407, 432.0
10407, 258.0
10408, 208.0
10408, 35.400000000000006
10408, 1379.0
10409, 223.20000000000002
10409, 96.0
10410, 98.0
10410, 704.0
10411, 154.0
10411, 496.0
10411, 316.8
10412, 334.8
10413, 345.6
10413, 1576.0
10413, 201.6
10414, 124.83000000000001
10414, 100.0
10415, 62.4
10415, 40.0
10416, 146.0
10416, 262.0
10416, 312.0
10417, 10540.0
10417, 14.399999999999999
10417, 270.0
10417, 364.0
10418, 912.0
10418, 418.0
10418, 364.8
10418, 120.0
10419, 1550.4
10419, 547.2
10420, 1396.8
10420, 8.64
10420, 86.4
10420, 216.0
10421, 24.82
10421, 747.0
10421, 334.05
10421, 88.4
10422, 49.8
10423, 140.0
10423, 880.0
10424, 691.2
10424, 8263.36
10424, 240.0
10425, 144.0
10425, 216.0
10426, 152.0
10426, 186.20000000000002
10427, 651.0
10428, 192.0
10429, 520.0
10429, 921.375
10430, 1123.2
10430, 400.0
10430, 912.0
10430, 2464.0
10431, 1170.0
10431, 551.25
10431, 171.0
10432, 249.0
10432, 236.0
10433, 851.1999999999999
10434, 100.80000000000001
10434, 220.32
10435, 152.0
10435, 201.60000000000002
10435, 278.0
10436, 48.0
10436, 1094.4
10436, 718.2
10436, 133.92000000000002
10437, 393.0
10438, 87.6
10438, 179.2
10438, 187.2
10439, 456.0
10439, 222.4
10439, 159.60000000000002
10439, 240.0
10440, 581.4
10440, 578.9350000000001
10440, 2019.6
10440, 1744.2
10441, 1755.0
10442, 504.0
10442, 472.0
10442, 816.0
10443, 80.64000000000001
10443, 436.79999999999995
10444, 312.0
10444, 373.5
10444, 115.2
10444, 231.0
10445, 86.4
10445, 88.5
10446, 78.83999999999999
10446, 64.8
10446, 27.0
10446, 75.6
10447, 292.0
10447, 588.0
10447, 34.4
10448, 149.39999999999998
10448, 294.0
10449, 347.2
10449, 112.0
10449, 1379.0
10450, 396.8
10450, 28.320000000000004
10451, 2073.6
10451, 837.9
10451, 423.36
10451, 514.8
10452, 546.0
10452, 1472.5
10453, 137.7
10453, 270.0
10454, 222.4
10454, 32.0
10454, 76.8
10455, 288.0
10455, 1310.0
10455, 570.0
10455, 516.0
10456, 272.0
10456, 285.6
10457, 1584.0
10458, 747.0
10458, 1092.0
10458, 736.0
10458, 456.0
10458, 860.0
10459, 364.8
10459, 182.4
10459, 1112.0
10460, 157.5
10460, 18.6
10461, 240.0
10461, 434.70000000000005
10461, 864.0
10462, 4.8
10462, 151.20000000000002
10463, 153.29999999999998
10463, 560.0
10464, 225.28000000000003
10464, 110.39999999999999
10464, 729.6
10464, 544.0
10465, 90.0
10465, 1603.8
10465, 294.0
10465, 205.2
10465, 325.0
10466, 168.0
10466, 48.0
10467, 100.8
10467, 134.39999999999998
10468, 165.6
10468, 552.0
10469, 516.8
10469, 413.525
10469, 26.35
10470, 1500.0
10470, 108.0
10470, 212.8
10471, 720.0
10471, 608.0
10472, 273.6
10472, 763.1999999999999
10473, 24.0
10473, 206.39999999999998
10474, 223.20000000000002
10474, 655.1999999999999
10474, 308.7
10474, 62.0
10475, 297.5
10475, 693.6
10475, 514.08
10476, 36.48
10476, 144.0
10477, 216.0
10477, 126.0
10477, 216.0
10478, 471.2
10479, 6324.0
10479, 733.6
10479, 2640.0
10479, 798.0
10480, 228.0
10480, 528.0
10481, 384.0
10481, 1088.0
10482, 147.0
10483, 372.4
10483, 296.4
10484, 112.0
10484, 147.0
10484, 127.19999999999999
10485, 273.6
10485, 144.0
10485, 518.4
10485, 648.0
10486, 84.0
10486, 1060.0
10486, 128.0
10487, 36.5
10487, 747.0
10487, 106.20000000000002
10488, 1320.0
10488, 192.0
10489, 189.0
10489, 250.20000000000002
10490, 2640.0
10490, 300.0
10490, 223.20000000000002
10491, 197.625
10491, 61.879999999999995
10492, 638.4
10492, 212.8
10493, 226.8
10493, 122.4
10493, 259.2
10494, 912.0
10495, 72.0
10495, 154.0
10495, 52.0
10496, 190.0
10497, 425.59999999999997
10497, 695.0
10497, 260.0
10498, 63.0
10498, 92.0
10498, 420.0
10499, 912.0
10499, 500.0
10500, 176.7
10500, 346.56
10501, 149.0
10502, 199.5
10502, 196.79999999999998
10502, 420.0
10503, 1627.5
10503, 421.0
10504, 228.0
10504, 120.0
10504, 328.0
10504, 712.5
10505, 147.89999999999998
10506, 226.8
10506, 189.0
10507, 586.5
10507, 162.5625
10508, 60.0
10508, 180.0
10509, 136.8
10510, 4456.4400000000005
10510, 251.1
10511, 935.0
10511, 1275.0
10511, 340.0
10512, 38.25
10512, 91.8
10512, 48.45
10512, 346.8
10513, 320.0
10513, 1280.0
10513, 342.0
10514, 3159.0
10514, 1596.0
10514, 2660.0
10514, 820.95
10514, 387.5
10515, 1319.2
10515, 872.5
10515, 5268.0
10515, 34.0
10515, 2427.6
10516, 1406.25
10516, 694.8
10516, 280.0
10517, 42.0
10517, 220.0
10517, 90.0
10518, 22.5
10518, 3952.5
10518, 175.04999999999998
10519, 471.2
10519, 1520.0
10519, 323.0
10520, 36.0
10520, 164.0
10521, 54.0
10521, 96.5
10521, 75.0
10522, 576.0
10522, 960.0
10522, 414.23999999999995
10522, 367.99999999999994
10523, 877.5
10523, 1093.5
10523, 421.2
10523, 52.11000000000001
10524, 62.0
10524, 258.9
10524, 2760.0
10524, 111.75
10525, 570.0
10525, 248.4
10526, 122.4
10526, 60.0
10526, 969.0
10527, 990.0
10527, 513.0
10528, 63.0
10528, 16.0
10528, 313.2
10529, 336.0
10529, 250.0
10529, 360.0
10530, 1560.0
10530, 1150.0
10530, 570.0
10530, 900.0
10531, 110.0
10532, 388.35
10532, 408.0
10533, 1045.0
10533, 835.1999999999999
10533, 342.0
10534, 258.9
10534, 147.2
10534, 59.6
10535, 945.0
10535, 165.6
10535, 87.75
10535, 742.5
10536, 427.5
10536, 250.0
10536, 75.0
10536, 892.5
10537, 375.0
10537, 318.0
10537, 265.0
10537, 730.8
10537, 135.0
10538, 105.0
10538, 34.8
10539, 48.0
10539, 150.0
10539, 37.5
10539, 120.0
10540, 600.0
10540, 1249.2
10540, 7905.0
10540, 437.5
10541, 141.75
10541, 948.6
10541, 682.0200000000001
10541, 174.15
10542, 299.25
10542, 169.86
10543, 969.0
10543, 535.5
10544, 319.2
10544, 98.0
10545, 210.0
10546, 300.0
10546, 540.0
10546, 1972.0
10547, 652.8
10547, 1140.0
10548, 105.0
10548, 135.1
10549, 584.375
10549, 807.5
10549, 2162.4
10550, 280.8
10550, 92.0
10550, 54.0
10550, 256.5
10551, 593.3
10551, 306.0
10551, 778.0
10552, 648.0
10552, 232.5
10553, 315.0
10553, 244.29999999999998
10553, 504.0
10553, 375.0
10553, 108.0
10554, 497.325
10554, 171.0
10554, 936.7
10554, 123.5
10555, 558.0
10555, 257.6
10555, 64.8
10555, 848.0
10555, 1216.0
10556, 835.1999999999999
10557, 997.5
10557, 155.0
10558, 237.5
10558, 1060.0
10558, 210.0
10558, 590.4
10558, 45.0
10559, 110.01
10559, 410.4
10560, 517.8
10560, 554.625
10561, 194.5
10561, 2650.0
10562, 45.0
10562, 443.7
10563, 475.0
10563, 490.0
10564, 592.8
10564, 71.25
10564, 570.0
10565, 101.25
10565, 538.65
10566, 624.75
10566, 956.25
10566, 180.0
10567, 600.0
10567, 159.0
10567, 1760.0
10568, 155.0
10569, 350.0
10569, 540.0
10570, 299.25
10570, 2166.0
10571, 217.3875
10571, 333.2
10572, 188.45999999999998
10572, 288.0
10572, 919.9999999999999
10572, 104.625
10573, 702.0
10573, 560.0
10573, 819.9999999999999
10574, 35.0
10574, 36.8
10574, 493.0
10574, 199.5
10575, 660.0
10575, 263.4
10575, 1044.0
10575, 180.0
10576, 180.0
10576, 250.0
10576, 408.45
10577, 180.0
10577, 155.0
10577, 234.0
10578, 360.0
10578, 117.0
10579, 155.0
10579, 162.75
10580, 331.3125
10580, 82.50750000000001
10580, 599.925
10581, 310.0
10582, 78.0
10582, 252.0
10583, 1237.9
10583, 693.6
10583, 306.0
10584, 593.75
10585, 142.5
10586, 23.8
10587, 187.38
10587, 360.0
10587, 260.0
10588, 2000.0
10588, 1120.0
10589, 72.0
10590, 360.0
10590, 741.0
10591, 140.0
10591, 300.0
10591, 372.5
10592, 368.125
10592, 148.3425
10593, 1360.8
10593, 576.0
10593, 57.6
10594, 168.0
10594, 397.5
10595, 405.0
10595, 2565.0
10595, 1755.0
10596, 152.0
10596, 842.8799999999999
10596, 186.0
10597, 126.0
10597, 390.0
10597, 202.08
10598, 2195.0
10598, 193.5
10599, 493.0
10600, 29.8
10600, 450.0
10601, 360.0
10601, 1925.0
10602, 48.75
10603, 1008.0
10603, 475.0
10604, 68.85
10604, 162.0
10605, 497.325
10605, 1045.0
10605, 2261.0
10605, 306.375
10606, 352.0
10606, 384.0
10606, 394.4
10607, 1350.0
10607, 3900.0
10607, 35.0
10607, 772.8
10607, 417.59999999999997
10608, 1064.0
10609, 54.0
10609, 310.0
10609, 60.0
10610, 299.25
10611, 108.0
10611, 190.0
10611, 510.0
10612, 2170.0
10612, 1045.0
10612, 360.0
10612, 1360.0
10612, 1440.0
10613, 43.2
10613, 310.0
10614, 294.0
10614, 80.0
10614, 90.0
10615, 120.0
10616, 3754.875
10616, 532.0
10616, 213.75
10616, 306.375
10617, 1402.5
10618, 1750.0
10618, 760.0
10618, 187.5
10619, 420.0
10619, 840.0
10620, 22.5
10620, 35.0
